Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vkitex,Vkitez,Vrelx,Vrelz,F_vinc,Tension,Lift,Liftz,Liftz,Drag,Dragx,Dragz,Stability
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 27.80, 37.00, 0.00, 27.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 29.80, 39.00, 0.00, 29.79, -0.00, -9.21, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 31.79, 41.00, 0.00, 31.79, -0.00, -9.21, -0.00, 116.77, 279.56, 285.44, 46.71, 1
174209, 17.42, 40.00, 20.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -12.38, 15.57, 3.11, 0
2000000, 200.00, 40.00, 20.00, 0.79, 1.28, 0.00, -0.00, 3.00, 0.00, -0.00, -0.00, -3.00, -0.00, 373.27, 19.99, 28.94, 5.79, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.35, 0.00, 0.00, 5.00, 0.00, 0.00, -0.00, -5.00, -0.00, 321.82, 72.39, 80.39, 16.08, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.36, 0.00, -0.00, 7.00, 0.00, -0.00, -0.00, -7.00, -0.00, 244.64, 151.08, 157.57, 31.51, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, -0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 141.74, 256.01, 260.47, 52.09, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 1.87, 11.00, 0.00, 1.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 3.87, 13.00, 0.00, 3.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 5.87, 15.00, 0.00, 5.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 7.87, 17.00, 0.00, 7.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 9.87, 19.00, 0.00, 9.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 11.87, 21.00, 0.00, 11.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 13.87, 23.00, 0.00, 13.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 15.87, 25.00, 0.00, 15.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 17.87, 27.00, 0.00, 17.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 19.87, 29.00, 0.00, 19.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 21.87, 31.00, 0.00, 21.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 23.87, 33.00, 0.00, 23.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 25.87, 35.00, 0.00, 25.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 27.87, 37.00, 0.00, 27.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 29.87, 39.00, 0.00, 29.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.79, 1.37, 0.00, 31.87, 41.00, 0.00, 31.87, -0.00, -9.13, -0.00, 134.07, 263.84, 268.14, 53.63, 1
